"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Phalen","62001300",2017-08-08,"RamseyCo",14,45.7,"","N",""
"McCarrons","62005400",2017-08-08,"RamseyCo",41.7,23.3,"","N",""
"Owasso","62005600",2017-08-08,"RamseyCo",1.8,6.3,"","N",""
"Josephine","62005700",2017-08-08,"RamseyCo",3.6,8.2,"","N",""
"Turtle","62006100",2017-08-08,"RamseyCo",2.9,3.1,"","N",""
"Long","62006700",2017-08-08,"RamseyCo",9.1,5.7,"","N",""
"Johanna","62007800",2017-08-08,"RamseyCo",1.8,2.1,"","N",""
"Mahtomedi","82016700",2017-08-08,"RamseyCo",8.6,5.3,"","N",""
"White Bear","82016700",2017-08-08,"RamseyCo",6.7,4.1,"","N",""
"Gervais","62000700",2017-08-15,"RamseyCo",1.8,5.9,"","N",""
"Phalen","62001300",2017-08-15,"RamseyCo",10.6,40.1,"","N",""
"McCarrons","62005400",2017-08-15,"RamseyCo",9.3,18.8,"","N",""
"Owasso","62005600",2017-08-15,"RamseyCo",5.1,7.3,"","N",""
"Josephine","62005700",2017-08-15,"RamseyCo",8.7,10.7,"","N",""
"Turtle","62006100",2017-08-15,"RamseyCo",15.1,5,"","N",""
"Long","62006700",2017-08-15,"RamseyCo",6.8,5.8,"","N",""
"Johanna","62007800",2017-08-15,"RamseyCo",1.4,2,"","N",""
"Mahtomedi","82016700",2017-08-15,"RamseyCo",3.8,5.4,"","N",""
"White Bear","82016700",2017-08-15,"RamseyCo",4.8,4.2,"","N",""
"Gervais","62000700",2017-08-22,"RamseyCo",6.2,4.9,"","N",""
"Phalen","62001300",2017-08-22,"RamseyCo",44.6,26.8,"","N",""
"McCarrons","62005400",2017-08-22,"RamseyCo",47.7,21.7,"","N",""
"Owasso","62005600",2017-08-22,"RamseyCo",3.9,6.8,"","N",""
"Josephine","62005700",2017-08-22,"RamseyCo",19.9,11.2,"","N",""
"Turtle","62006100",2017-08-22,"RamseyCo",12.1,4.2,"","N",""
"Long","62006700",2017-08-22,"RamseyCo",2.7,4.6,"","N",""
"Johanna","62007800",2017-08-22,"RamseyCo",65.9,3.5,"","N",""
"Mahtomedi","82016700",2017-08-22,"RamseyCo",1.4,2.7,"","N",""
"White Bear","82016700",2017-08-22,"RamseyCo",16.1,5.2,"","N",""
"Gervais","62000700",2017-08-29,"RamseyCo",8.6,7.5,"","N",""
"McCarrons","62005400",2017-08-29,"RamseyCo",76.5,30.7,"","N",""
"Owasso","62005600",2017-08-29,"RamseyCo",9.6,8.5,"","N",""
"Josephine","62005700",2017-08-29,"RamseyCo",2,7.8,"","N",""
"Turtle","62006100",2017-08-29,"RamseyCo",7,5.2,"","N",""
"Long","62006700",2017-08-29,"RamseyCo",10.7,4.1,"","N",""
"Johanna","62007800",2017-08-29,"RamseyCo",69.2,8.1,"","N",""
"Mahtomedi","82016700",2017-08-29,"RamseyCo",1,2.2,"","N",""
"White Bear","82016700",2017-08-29,"RamseyCo",5.1,6.5,"","N",""
"Gervais","62000700",2018-05-22,"RamseyCo",2,0,"","N",""
"Phalen","62001300",2018-05-22,"RamseyCo",1.4,0,"","N",""
"McCarrons","62005400",2018-05-22,"RamseyCo",67.4,0,"","N",""
"Owasso","62005600",2018-05-22,"RamseyCo",6.8,0,"","N",""
"Josephine","62005700",2018-05-22,"RamseyCo",4.1,0,"","N",""
"Turtle","62006100",2018-05-22,"RamseyCo",2.5,0,"","N",""
"Long","62006700",2018-05-22,"RamseyCo",2.3,0,"","N",""
"Johanna","62007800",2018-05-22,"RamseyCo",10.3,0,"","N",""
"White Bear","82016700",2018-05-22,"RamseyCo",3.2,0,"","N",""
"Gervais","62000700",2018-05-29,"RamseyCo",14.5,5.4,"","N",""
"Phalen","62001300",2018-05-29,"RamseyCo",5.9,2.9,"","N",""
"McCarrons","62005400",2018-05-29,"RamseyCo",44.6,54.8,"","N",""
"Owasso","62005600",2018-05-29,"RamseyCo",4.8,5.7,"","N",""
"Josephine","62005700",2018-05-29,"RamseyCo",7.4,5.5,"","N",""
"Turtle","62006100",2018-05-29,"RamseyCo",10.5,5.1,"","N",""
"Long","62006700",2018-05-29,"RamseyCo",2,2.1,"","N",""
"Johanna","62007800",2018-05-29,"RamseyCo",40.4,20.4,"","N",""
"White Bear","82016700",2018-05-29,"RamseyCo",2,2.5,"","N",""
"Gervais","62000700",2018-06-05,"RamseyCo",8.1,6.2,"","N",""
"Phalen","62001300",2018-06-05,"RamseyCo",4.4,3.3,"","N",""
"McCarrons","62005400",2018-06-05,"RamseyCo",5.5,25.5,"","N",""
"Owasso","62005600",2018-06-05,"RamseyCo",1,3.2,"","N",""
"Josephine","62005700",2018-06-05,"RamseyCo",2.4,4.2,"","N",""
"Turtle","62006100",2018-06-05,"RamseyCo",2.5,4,"","N",""
"Long","62006700",2018-06-05,"RamseyCo",5.7,3,"","N",""
"Johanna","62007800",2018-06-05,"RamseyCo",172.4,41.6,"","N",""
"White Bear","82016700",2018-06-05,"RamseyCo",56.2,7.1,"","N",""
"Gervais","62000700",2018-06-12,"RamseyCo",2.5,4.9,"","N",""
"Phalen","62001300",2018-06-12,"RamseyCo",59.7,6.8,"","N",""
"McCarrons","62005400",2018-06-12,"RamseyCo",36.2,27.9,"","N",""
"Owasso","62005600",2018-06-12,"RamseyCo",13.4,4.6,"","N",""
"Josephine","62005700",2018-06-12,"RamseyCo",4.8,4.3,"","N",""
"Turtle","62006100",2018-06-12,"RamseyCo",13.7,5.5,"","N",""
"Long","62006700",2018-06-12,"RamseyCo",172.9,8.2,"","N",""
"Johanna","62007800",2018-06-12,"RamseyCo",85,49.7,"","N",""
"White Bear","82016700",2018-06-12,"RamseyCo",55.5,11.9,"","N",""
"Gervais","62000700",2018-06-19,"RamseyCo",11.4,5.8,"","N",""
"Phalen","62001300",2018-06-19,"RamseyCo",20,8.5,"","N",""
"McCarrons","62005400",2018-06-19,"RamseyCo",36,29.3,"","N",""
"Owasso","62005600",2018-06-19,"RamseyCo",7.4,5,"","N",""
"Josephine","62005700",2018-06-19,"RamseyCo",11.5,5.3,"","N",""
"Turtle","62006100",2018-06-19,"RamseyCo",49.2,8.5,"","N",""
"Long","62006700",2018-06-19,"RamseyCo",25.8,10.3,"","N",""
"Johanna","62007800",2018-06-19,"RamseyCo",307.7,71.6,"","N",""
"Mahtomedi","82016700",2018-06-19,"RamseyCo",8.7,0,"","N",""
"White Bear","82016700",2018-06-19,"RamseyCo",2183.4,33.8,"","Y","ecoli_1dayGM"
"White Bear","82016700",2018-06-20,"RamseyCo",234.5,46.6,"","N",""
"Gervais","62000700",2018-06-26,"RamseyCo",17.9,9,"","N",""
"Phalen","62001300",2018-06-26,"RamseyCo",32.8,15.9,"","N",""
"McCarrons","62005400",2018-06-26,"RamseyCo",131.8,33.5,"","N",""
"Owasso","62005600",2018-06-26,"RamseyCo",128.3,9.1,"","N",""
"Josephine","62005700",2018-06-26,"RamseyCo",46.4,8.6,"","N",""
"Turtle","62006100",2018-06-26,"RamseyCo",107,18,"","N",""
"Long","62006700",2018-06-26,"RamseyCo",38.3,18.2,"","N",""
"Johanna","62007800",2018-06-26,"RamseyCo",41.6,94.6,"","N",""
"Mahtomedi","82016700",2018-06-26,"RamseyCo",4.6,6.3,"","N",""
"White Bear","82016700",2018-06-26,"RamseyCo",43.4,71.9,"","N",""
"Gervais","62000700",2018-07-05,"RamseyCo",31.4,10.5,"","N",""
"Phalen","62001300",2018-07-05,"RamseyCo",40,23.3,"","N",""
"McCarrons","62005400",2018-07-05,"RamseyCo",28.3,30.6,"","N",""
"Owasso","62005600",2018-07-05,"RamseyCo",1.4,7.1,"","N",""
"Josephine","62005700",2018-07-05,"RamseyCo",7.3,8.5,"","N",""
"Turtle","62006100",2018-07-05,"RamseyCo",5.7,15.9,"","N",""
"Long","62006700",2018-07-05,"RamseyCo",17.1,27.8,"","N",""
"Johanna","62007800",2018-07-05,"RamseyCo",15.2,77.8,"","N",""
"Mahtomedi","82016700",2018-07-05,"RamseyCo",6.7,6.5,"","N",""
"White Bear","82016700",2018-07-05,"RamseyCo",41.9,119.4,"","N",""
"Gervais","62000700",2018-07-10,"RamseyCo",1,6.9,"","N",""
"Phalen","62001300",2018-07-10,"RamseyCo",2,20,"","N",""
"McCarrons","62005400",2018-07-10,"RamseyCo",4.6,29.5,"","N",""
"Owasso","62005600",2018-07-10,"RamseyCo",13.5,12,"","N",""
"Josephine","62005700",2018-07-10,"RamseyCo",1.8,8,"","N",""
"Turtle","62006100",2018-07-10,"RamseyCo",8.3,20.2,"","N",""
"Long","62006700",2018-07-10,"RamseyCo",6.7,28.7,"","N",""
"Johanna","62007800",2018-07-10,"RamseyCo",3.2,35.1,"","N",""
"Mahtomedi","82016700",2018-07-10,"RamseyCo",1,4.1,"","N",""
"White Bear","82016700",2018-07-10,"RamseyCo",28.3,106.6,"","N",""
"Gervais","62000700",2018-07-17,"RamseyCo",1.7,6.4,"","N",""
"Phalen","62001300",2018-07-17,"RamseyCo",508.7,30.6,"","N",""
"McCarrons","62005400",2018-07-17,"RamseyCo",1,14.4,"","N",""
"Owasso","62005600",2018-07-17,"RamseyCo",1,7.1,"","N",""
"Josephine","62005700",2018-07-17,"RamseyCo",2,6.7,"","N",""
"Turtle","62006100",2018-07-17,"RamseyCo",1.8,13.4,"","N",""
"Long","62006700",2018-07-17,"RamseyCo",10.6,16.4,"","N",""
"Johanna","62007800",2018-07-17,"RamseyCo",47.1,31.2,"","N",""
"Mahtomedi","82016700",2018-07-17,"RamseyCo",1,3.1,"","N",""
"White Bear","82016700",2018-07-17,"RamseyCo",33.8,98.1,"","N",""
"Gervais","62000700",2018-07-24,"RamseyCo",1.4,4.2,"","N",""
"Phalen","62001300",2018-07-24,"RamseyCo",2.9,20.8,"","N",""
"McCarrons","62005400",2018-07-24,"RamseyCo",2,8.1,"","N",""
"Owasso","62005600",2018-07-24,"RamseyCo",1,4.8,"","N",""
"Josephine","62005700",2018-07-24,"RamseyCo",1.4,4.4,"","N",""
"Turtle","62006100",2018-07-24,"RamseyCo",4,8.1,"","N",""
"Long","62006700",2018-07-24,"RamseyCo",5.7,12.2,"","N",""
"Johanna","62007800",2018-07-24,"RamseyCo",4.4,13.4,"","N",""
"Mahtomedi","82016700",2018-07-24,"RamseyCo",1,2,"","N",""
"White Bear","82016700",2018-07-24,"RamseyCo",85.4,43.1,"","N",""
"Gervais","62000700",2018-07-31,"RamseyCo",3.1,3,"","N",""
"Phalen","62001300",2018-07-31,"RamseyCo",21.9,19.2,"","N",""
"McCarrons","62005400",2018-07-31,"RamseyCo",9.5,4.8,"","N",""
"Owasso","62005600",2018-07-31,"RamseyCo",15.2,3.1,"","N",""
"Josephine","62005700",2018-07-31,"RamseyCo",7.8,3.1,"","N",""
"Turtle","62006100",2018-07-31,"RamseyCo",1,3.2,"","N",""
"Long","62006700",2018-07-31,"RamseyCo",20.3,10.7,"","N",""
"Johanna","62007800",2018-07-31,"RamseyCo",13.4,10.7,"","N",""
"Mahtomedi","82016700",2018-07-31,"RamseyCo",1,1.5,"","N",""
"White Bear","82016700",2018-07-31,"RamseyCo",86.6,49.5,"","N",""
"Gervais","62000700",2018-08-07,"RamseyCo",6.7,2.2,"","N",""
"Phalen","62001300",2018-08-07,"RamseyCo",40.7,19.3,"","N",""
"McCarrons","62005400",2018-08-07,"RamseyCo",6.1,3.5,"","N",""
"Owasso","62005600",2018-08-07,"RamseyCo",1,2.9,"","N",""
"Josephine","62005700",2018-08-07,"RamseyCo",30.6,4.1,"","N",""
"Turtle","62006100",2018-08-07,"RamseyCo",4.4,3,"","N",""
"Long","62006700",2018-08-07,"RamseyCo",11,9.8,"","N",""
"Johanna","62007800",2018-08-07,"RamseyCo",23.9,11.7,"","N",""
"Mahtomedi","82016700",2018-08-07,"RamseyCo",1,1,"","N",""
"White Bear","82016700",2018-08-07,"RamseyCo",91,57.8,"","N",""
"Gervais","62000700",2018-08-14,"RamseyCo",3.2,2.8,"","N",""
"Phalen","62001300",2018-08-14,"RamseyCo",133.4,44.6,"","N",""
"McCarrons","62005400",2018-08-14,"RamseyCo",2.7,3.2,"","N",""
"Owasso","62005600",2018-08-14,"RamseyCo",3.2,2.2,"","N",""
"Josephine","62005700",2018-08-14,"RamseyCo",1.4,3.9,"","N",""
"Turtle","62006100",2018-08-14,"RamseyCo",6.6,2.9,"","N",""
"Long","62006700",2018-08-14,"RamseyCo",7.7,9.4,"","N",""
"Johanna","62007800",2018-08-14,"RamseyCo",7.5,13.8,"","N",""
"Mahtomedi","82016700",2018-08-14,"RamseyCo",2,1.1,"","N",""
"White Bear","82016700",2018-08-14,"RamseyCo",325.7,94.2,"","N",""
"Gervais","62000700",2018-08-21,"RamseyCo",2.4,3,"","N",""
"Phalen","62001300",2018-08-21,"RamseyCo",1,12.8,"","N",""
"McCarrons","62005400",2018-08-21,"RamseyCo",3.5,4.1,"","N",""
"Owasso","62005600",2018-08-21,"RamseyCo",1.4,2.3,"","N",""
"Josephine","62005700",2018-08-21,"RamseyCo",7,5.1,"","N",""
"Turtle","62006100",2018-08-21,"RamseyCo",1,2.6,"","N",""
"Long","62006700",2018-08-21,"RamseyCo",19.1,11.2,"","N",""
"Johanna","62007800",2018-08-21,"RamseyCo",24,12.1,"","N",""
"Mahtomedi","82016700",2018-08-21,"RamseyCo",42.5,2.4,"","N",""
"White Bear","82016700",2018-08-21,"RamseyCo",57.9,104.9,"","N",""
"Gervais","62000700",2018-08-28,"RamseyCo",32,5.5,"","N",""
"Phalen","62001300",2018-08-28,"RamseyCo",95.8,25.8,"","N",""
"McCarrons","62005400",2018-08-28,"RamseyCo",14.2,6,"","N",""
"Owasso","62005600",2018-08-28,"RamseyCo",61.8,5.3,"","N",""
"Josephine","62005700",2018-08-28,"RamseyCo",16.2,8.3,"","N",""
"Turtle","62006100",2018-08-28,"RamseyCo",17.7,3.5,"","N",""
"Long","62006700",2018-08-28,"RamseyCo",3.3,9.2,"","N",""
"Johanna","62007800",2018-08-28,"RamseyCo",86.8,21.9,"","N",""
"White Bear","82016700",2018-08-28,"RamseyCo",139.4,115.7,"","N",""
"Gervais","62000700",2019-05-21,"RamseyCo",1,0,"","N",""
"Phalen","62001300",2019-05-21,"RamseyCo",4.4,0,"","N",""
"McCarrons","62005400",2019-05-21,"RamseyCo",12.8,0,"","N",""
"Como","62005500",2019-05-21,"RamseyCo",1,0,"","N",""
"Owasso","62005600",2019-05-21,"RamseyCo",3.6,0,"","N",""
"Josephine","62005700",2019-05-21,"RamseyCo",1.4,0,"","N",""
"Turtle","62006100",2019-05-21,"RamseyCo",1.4,0,"","N",""
"Long","62006700",2019-05-21,"RamseyCo",2.9,0,"","N",""
"Johanna","62007800",2019-05-21,"RamseyCo",11.3,0,"","N",""
"Mahtomedi","82016700",2019-05-21,"RamseyCo",1.4,0,"","N",""
"White Bear","82016700",2019-05-21,"RamseyCo",1,0,"","N",""
"Gervais","62000700",2019-05-28,"RamseyCo",32.9,5.7,"","N",""
"Phalen","62001300",2019-05-28,"RamseyCo",45,14.1,"","N",""
"McCarrons","62005400",2019-05-28,"RamseyCo",115.2,38.5,"","N",""
"Como","62005500",2019-05-28,"RamseyCo",10.7,3.3,"","N",""
"Owasso","62005600",2019-05-28,"RamseyCo",28.4,10.1,"","N",""
"Josephine","62005700",2019-05-28,"RamseyCo",12,4.1,"","N",""
"Turtle","62006100",2019-05-28,"RamseyCo",52.5,8.6,"","N",""
"Long","62006700",2019-05-28,"RamseyCo",11.8,5.8,"","N",""
"Johanna","62007800",2019-05-28,"RamseyCo",30.5,18.5,"","N",""
"Mahtomedi","82016700",2019-05-28,"RamseyCo",9.1,3.6,"","N",""
"White Bear","82016700",2019-05-28,"RamseyCo",4.6,2.1,"","N",""
"Gervais","62000700",2019-06-04,"RamseyCo",3.2,4.7,"","N",""
"Phalen","62001300",2019-06-04,"RamseyCo",1.7,7,"","N",""
"McCarrons","62005400",2019-06-04,"RamseyCo",7.2,22,"","N",""
"Como","62005500",2019-06-04,"RamseyCo",27,6.6,"","N",""
"Owasso","62005600",2019-06-04,"RamseyCo",5.5,8.2,"","N",""
"Josephine","62005700",2019-06-04,"RamseyCo",12.1,5.9,"","N",""
"Turtle","62006100",2019-06-04,"RamseyCo",8.3,8.5,"","N",""
"Long","62006700",2019-06-04,"RamseyCo",1.4,3.6,"","N",""
"Johanna","62007800",2019-06-04,"RamseyCo",8.4,14.2,"","N",""
"Mahtomedi","82016700",2019-06-04,"RamseyCo",3.6,3.6,"","N",""
"White Bear","82016700",2019-06-04,"RamseyCo",1,1.7,"","N",""
"Gervais","62000700",2019-06-11,"RamseyCo",7.9,5.4,"","N",""
"Phalen","62001300",2019-06-11,"RamseyCo",1,4.3,"","N",""
"McCarrons","62005400",2019-06-11,"RamseyCo",99.8,32.1,"","N",""
"Como","62005500",2019-06-11,"RamseyCo",2.3,5.1,"","N",""
"Owasso","62005600",2019-06-11,"RamseyCo",4,6.9,"","N",""
"Josephine","62005700",2019-06-11,"RamseyCo",2,4.5,"","N",""
"Turtle","62006100",2019-06-11,"RamseyCo",1,5,"","N",""
"Long","62006700",2019-06-11,"RamseyCo",2.5,3.3,"","N",""
"Johanna","62007800",2019-06-11,"RamseyCo",4.3,10.6,"","N",""
"Mahtomedi","82016700",2019-06-11,"RamseyCo",1,2.6,"","N",""
"White Bear","82016700",2019-06-11,"RamseyCo",8.4,2.5,"","N",""
"Gervais","62000700",2019-06-18,"RamseyCo",2.9,4.7,"","N",""
"Phalen","62001300",2019-06-18,"RamseyCo",1,3.2,"","N",""
"McCarrons","62005400",2019-06-18,"RamseyCo",252,48.4,"","N",""
"Como","62005500",2019-06-18,"RamseyCo",13,6.1,"","N",""
"Owasso","62005600",2019-06-18,"RamseyCo",5.1,6.5,"","N",""
"Josephine","62005700",2019-06-18,"RamseyCo",1,3.3,"","N",""
"Turtle","62006100",2019-06-18,"RamseyCo",1.4,3.9,"","N",""
"Long","62006700",2019-06-18,"RamseyCo",2.7,3.2,"","N",""
"Johanna","62007800",2019-06-18,"RamseyCo",15.4,11.4,"","N",""
"Mahtomedi","82016700",2019-06-18,"RamseyCo",1,2.1,"","N",""
"White Bear","82016700",2019-06-18,"RamseyCo",1.7,2.3,"","N",""
"Gervais","62000700",2019-06-25,"RamseyCo",27.5,9.2,"","N",""
"Phalen","62001300",2019-06-25,"RamseyCo",33.1,4.8,"","N",""
"McCarrons","62005400",2019-06-25,"RamseyCo",655.7,106.4,"","N",""
"Como","62005500",2019-06-25,"RamseyCo",10.4,9.8,"","N",""
"Owasso","62005600",2019-06-25,"RamseyCo",20.8,9.2,"","N",""
"Josephine","62005700",2019-06-25,"RamseyCo",9.3,4.9,"","N",""
"Turtle","62006100",2019-06-25,"RamseyCo",4.1,4.8,"","N",""
"Long","62006700",2019-06-25,"RamseyCo",25.4,4.9,"","N",""
"Johanna","62007800",2019-06-25,"RamseyCo",172.2,19.7,"","N",""
"Mahtomedi","82016700",2019-06-25,"RamseyCo",29.5,3.9,"","N",""
"White Bear","82016700",2019-06-25,"RamseyCo",2.4,2.3,"","N",""
"Gervais","62000700",2019-07-02,"RamseyCo",2.5,5.5,"","N",""
"Phalen","62001300",2019-07-02,"RamseyCo",14.3,3.8,"","N",""
"McCarrons","62005400",2019-07-02,"RamseyCo",256.1,124.8,"","N",""
"Como","62005500",2019-07-02,"RamseyCo",18.4,10.9,"","N",""
"Owasso","62005600",2019-07-02,"RamseyCo",2.9,5.8,"","N",""
"Josephine","62005700",2019-07-02,"RamseyCo",2.9,3.7,"","N",""
"Turtle","62006100",2019-07-02,"RamseyCo",20.1,4,"","N",""
"Long","62006700",2019-07-02,"RamseyCo",20.5,5.5,"","N",""
"Johanna","62007800",2019-07-02,"RamseyCo",31.1,19.8,"","N",""
"Mahtomedi","82016700",2019-07-02,"RamseyCo",16.5,4.4,"","N",""
"White Bear","82016700",2019-07-02,"RamseyCo",60.7,4.6,"","N",""
"Gervais","62000700",2019-07-09,"RamseyCo",1.8,4.9,"","N",""
"Phalen","62001300",2019-07-09,"RamseyCo",3.9,4.5,"","N",""
"Como","62005500",2019-07-09,"RamseyCo",17.9,10,"","N",""
"Owasso","62005600",2019-07-09,"RamseyCo",1.8,4.6,"","N",""
"Josephine","62005700",2019-07-09,"RamseyCo",2,2.6,"","N",""
"Turtle","62006100",2019-07-09,"RamseyCo",14.3,4.4,"","N",""
"Long","62006700",2019-07-09,"RamseyCo",3.2,6.5,"","N",""
"Johanna","62007800",2019-07-09,"RamseyCo",88.8,31.7,"","N",""
"Mahtomedi","82016700",2019-07-09,"RamseyCo",26.9,6.7,"","N",""
"White Bear","82016700",2019-07-09,"RamseyCo",2.9,4.3,"","N",""
"McCarrons","62005400",2019-07-09,"RamseyCo",150.6,229.4,"","Y","ecoli_30dayGM"
"McCarrons","62005400",2019-07-11,"RamseyCo",205.6,225.3,"","Y","ecoli_30dayGM"
"Gervais","62000700",2019-07-16,"RamseyCo",7.8,4.9,"","N",""
"Phalen","62001300",2019-07-16,"RamseyCo",61.6,10.3,"","N",""
"Owasso","62005600",2019-07-16,"RamseyCo",37.3,21.4,"","N",""
"Josephine","62005700",2019-07-16,"RamseyCo",7.5,3.3,"","N",""
"Turtle","62006100",2019-07-16,"RamseyCo",28.3,8.6,"","N",""
"Long","62006700",2019-07-16,"RamseyCo",170.8,15.1,"","N",""
"Johanna","62007800",2019-07-16,"RamseyCo",316.8,74.7,"","N",""
"Mahtomedi","82016700",2019-07-16,"RamseyCo",55.3,14.9,"","N",""
"White Bear","82016700",2019-07-16,"RamseyCo",338.5,11.3,"","N",""
"McCarrons","62005400",2019-07-16,"RamseyCo",727.2,313.7,"","Y","ecoli_30dayGM"
"Como","62005500",2019-07-16,"RamseyCo",2400,40.4,"","Y","ecoli_1dayGM"
"Gervais","62000700",2019-07-23,"RamseyCo",1.4,4.2,"","N",""
"Phalen","62001300",2019-07-23,"RamseyCo",1,10.3,"","N",""
"Como","62005500",2019-07-23,"RamseyCo",24.3,45.8,"","N",""
"Owasso","62005600",2019-07-23,"RamseyCo",1.4,5.6,"","N",""
"Josephine","62005700",2019-07-23,"RamseyCo",1,3.3,"","N",""
"Turtle","62006100",2019-07-23,"RamseyCo",27.1,15.5,"","N",""
"Long","62006700",2019-07-23,"RamseyCo",3.5,15.9,"","N",""
"Johanna","62007800",2019-07-23,"RamseyCo",2.9,53.3,"","N",""
"Mahtomedi","82016700",2019-07-23,"RamseyCo",1,14.9,"","N",""
"White Bear","82016700",2019-07-23,"RamseyCo",501.1,22.4,"","N",""
"McCarrons","62005400",2019-07-23,"RamseyCo",153.6,288.8,"","Y","ecoli_30dayGM"
"Gervais","62000700",2019-07-30,"RamseyCo",3,2.7,"","N",""
"Phalen","62001300",2019-07-30,"RamseyCo",1,5.1,"","N",""
"Como","62005500",2019-07-30,"RamseyCo",16.6,50.3,"","N",""
"Owasso","62005600",2019-07-30,"RamseyCo",2.9,3.8,"","N",""
"Josephine","62005700",2019-07-30,"RamseyCo",1,2.1,"","N",""
"Turtle","62006100",2019-07-30,"RamseyCo",2.9,14.5,"","N",""
"Long","62006700",2019-07-30,"RamseyCo",3.2,10.5,"","N",""
"Johanna","62007800",2019-07-30,"RamseyCo",2,21.9,"","N",""
"Mahtomedi","82016700",2019-07-30,"RamseyCo",1.4,8.1,"","N",""
"White Bear","82016700",2019-07-30,"RamseyCo",5.1,43.2,"","N",""
"McCarrons","62005400",2019-07-30,"RamseyCo",30.5,173.2,"","Y","ecoli_30dayGM"
"Gervais","62000700",2019-08-06,"RamseyCo",10.8,3.6,"","N",""
"Phalen","62001300",2019-08-06,"RamseyCo",4.1,4,"","N",""
"McCarrons","62005400",2019-08-06,"RamseyCo",22,115.1,"","N",""
"Como","62005500",2019-08-06,"RamseyCo",2.5,33.7,"","N",""
"Owasso","62005600",2019-08-06,"RamseyCo",4.1,4.1,"","N",""
"Josephine","62005700",2019-08-06,"RamseyCo",1.4,1.8,"","N",""
"Turtle","62006100",2019-08-06,"RamseyCo",3.2,10,"","N",""
"Long","62006700",2019-08-06,"RamseyCo",79,13.8,"","N",""
"Johanna","62007800",2019-08-06,"RamseyCo",29.7,21.7,"","N",""
"Mahtomedi","82016700",2019-08-06,"RamseyCo",45.5,9.9,"","N",""
"White Bear","82016700",2019-08-06,"RamseyCo",104.1,48.1,"","N",""
"Gervais","62000700",2019-08-13,"RamseyCo",1.4,3.5,"","N",""
"Phalen","62001300",2019-08-13,"RamseyCo",3.9,4,"","N",""
"McCarrons","62005400",2019-08-13,"RamseyCo",4.7,51.2,"","N",""
"Como","62005500",2019-08-13,"RamseyCo",67.9,44,"","N",""
"Owasso","62005600",2019-08-13,"RamseyCo",7.6,5.4,"","N",""
"Josephine","62005700",2019-08-13,"RamseyCo",1,1.6,"","N",""
"Turtle","62006100",2019-08-13,"RamseyCo",1.4,6.3,"","N",""
"Long","62006700",2019-08-13,"RamseyCo",7.1,12.3,"","N",""
"Johanna","62007800",2019-08-13,"RamseyCo",3.2,11.2,"","N",""
"Mahtomedi","82016700",2019-08-13,"RamseyCo",1,5.1,"","N",""
"White Bear","82016700",2019-08-13,"RamseyCo",8,59.2,"","N",""
"Gervais","62000700",2019-08-20,"RamseyCo",15,4,"","N",""
"Phalen","62001300",2019-08-20,"RamseyCo",6.7,2.6,"","N",""
"McCarrons","62005400",2019-08-20,"RamseyCo",15,23.5,"","N",""
"Como","62005500",2019-08-20,"RamseyCo",228.5,27.5,"","N",""
"Owasso","62005600",2019-08-20,"RamseyCo",239.3,7.9,"","N",""
"Josephine","62005700",2019-08-20,"RamseyCo",11.1,1.7,"","N",""
"Turtle","62006100",2019-08-20,"RamseyCo",152.7,8.8,"","N",""
"Long","62006700",2019-08-20,"RamseyCo",349.6,26.9,"","N",""
"Johanna","62007800",2019-08-20,"RamseyCo",72,8.3,"","N",""
"Mahtomedi","82016700",2019-08-20,"RamseyCo",1.4,2.5,"","N",""
"White Bear","82016700",2019-08-20,"RamseyCo",62.2,42.2,"","N",""
"Gervais","62000700",2019-08-27,"RamseyCo",1.7,4.1,"","N",""
"Phalen","62001300",2019-08-27,"RamseyCo",128.2,6.7,"","N",""
"McCarrons","62005400",2019-08-27,"RamseyCo",23.5,16.2,"","N",""
"Como","62005500",2019-08-27,"RamseyCo",563.1,51.6,"","N",""
"Owasso","62005600",2019-08-27,"RamseyCo",15.5,12.7,"","N",""
"Josephine","62005700",2019-08-27,"RamseyCo",22.2,3.2,"","N",""
"Turtle","62006100",2019-08-27,"RamseyCo",44.4,9.8,"","N",""
"Long","62006700",2019-08-27,"RamseyCo",3.6,14.1,"","N",""
"Johanna","62007800",2019-08-27,"RamseyCo",16.6,11.8,"","N",""
"Mahtomedi","82016700",2019-08-27,"RamseyCo",63.3,5.7,"","N",""
"White Bear","82016700",2019-08-27,"RamseyCo",18.5,21.8,"","N",""
"Gervais","62000700",2020-05-19,"RamseyCo",47.6,0,"","N",""
"Phalen","62001300",2020-05-19,"RamseyCo",10.9,0,"","N",""
"McCarrons","62005400",2020-05-19,"RamseyCo",19.7,0,"","N",""
"Como","62005500",2020-05-19,"RamseyCo",126.3,0,"","N",""
"Owasso","62005600",2020-05-19,"RamseyCo",1.7,0,"","N",""
"Josephine","62005700",2020-05-19,"RamseyCo",2.3,0,"","N",""
"Turtle","62006100",2020-05-19,"RamseyCo",5.7,0,"","N",""
"Long","62006700",2020-05-19,"RamseyCo",5.5,0,"","N",""
"Snail","62007300",2020-05-19,"RamseyCo",3.1,0,"","N",""
"Johanna","62007800",2020-05-19,"RamseyCo",131.1,0,"","N",""
"Mahtomedi","82016700",2020-05-19,"RamseyCo",1.4,0,"","N",""
