"BeachName","DOW","Date","MonitoringOrg","Ecoli_1dGM","Ecoli_30dGM","Ecoli_units","ClosureYN","ClosureReason"
"Phalen","62001300",2021-06-29,"RamseyCo",547.2,10.3,"","N",""
"McCarrons","62005400",2021-06-29,"RamseyCo",11.4,47.2,"","N",""
"Como","62005500",2021-06-29,"RamseyCo",317,14.9,"","N",""
"Owasso","62005600",2021-06-29,"RamseyCo",39.2,10.5,"","N",""
"Josephine","62005700",2021-06-29,"RamseyCo",12.6,8.2,"","N",""
"Turtle","62006100",2021-06-29,"RamseyCo",140.8,5.7,"","N",""
"Long","62006700",2021-06-29,"RamseyCo",6.2,3.9,"","N",""
"Snail","62007300",2021-06-29,"RamseyCo",16.3,6.4,"","N",""
"Johanna","62007800",2021-06-29,"RamseyCo",14.4,39.6,"","N",""
"Mahtomedi","82016700",2021-06-29,"RamseyCo",119.1,2.8,"","N",""
"White Bear","82016700",2021-06-29,"RamseyCo",95.3,13.7,"","N",""
"Gervais","62000700",2021-07-06,"RamseyCo",1.4,4.9,"","N",""
"Phalen","62001300",2021-07-06,"RamseyCo",310.6,22.8,"","N",""
"McCarrons","62005400",2021-07-06,"RamseyCo",11.6,26.5,"","N",""
"Como","62005500",2021-07-06,"RamseyCo",8.4,17.4,"","N",""
"Owasso","62005600",2021-07-06,"RamseyCo",12.1,11.7,"","N",""
"Josephine","62005700",2021-07-06,"RamseyCo",34.6,10.3,"","N",""
"Turtle","62006100",2021-07-06,"RamseyCo",3.6,4.8,"","N",""
"Long","62006700",2021-07-06,"RamseyCo",4.4,4.1,"","N",""
"Snail","62007300",2021-07-06,"RamseyCo",3.5,8.3,"","N",""
"Johanna","62007800",2021-07-06,"RamseyCo",2.3,20.1,"","N",""
"Mahtomedi","82016700",2021-07-06,"RamseyCo",1.4,3,"","N",""
"White Bear","82016700",2021-07-06,"RamseyCo",134.4,25.3,"","N",""
"Gervais","62000700",2021-07-13,"RamseyCo",1.4,2.5,"","N",""
"Phalen","62001300",2021-07-13,"RamseyCo",48.1,42.1,"","N",""
"McCarrons","62005400",2021-07-13,"RamseyCo",2.7,11.7,"","N",""
"Como","62005500",2021-07-13,"RamseyCo",12.6,21.2,"","N",""
"Owasso","62005600",2021-07-13,"RamseyCo",20.3,11.2,"","N",""
"Josephine","62005700",2021-07-13,"RamseyCo",459.5,27.8,"","N",""
"Turtle","62006100",2021-07-13,"RamseyCo",2,4.6,"","N",""
"Long","62006700",2021-07-13,"RamseyCo",58.4,7.4,"","N",""
"Snail","62007300",2021-07-13,"RamseyCo",5.7,6,"","N",""
"Johanna","62007800",2021-07-13,"RamseyCo",52.8,14.1,"","N",""
"Mahtomedi","82016700",2021-07-13,"RamseyCo",1,3,"","N",""
"White Bear","82016700",2021-07-13,"RamseyCo",65.3,25,"","N",""
"Gervais","62000700",2021-07-20,"RamseyCo",2,2.8,"","N",""
"Phalen","62001300",2021-07-20,"RamseyCo",28,58.2,"","N",""
"McCarrons","62005400",2021-07-20,"RamseyCo",24.3,10.2,"","N",""
"Como","62005500",2021-07-20,"RamseyCo",3.5,25.5,"","N",""
"Owasso","62005600",2021-07-20,"RamseyCo",9.4,14,"","N",""
"Josephine","62005700",2021-07-20,"RamseyCo",15.6,34.2,"","N",""
"Turtle","62006100",2021-07-20,"RamseyCo",2.3,4.7,"","N",""
"Long","62006700",2021-07-20,"RamseyCo",4.9,9.5,"","N",""
"Snail","62007300",2021-07-20,"RamseyCo",4.4,7.2,"","N",""
"Johanna","62007800",2021-07-20,"RamseyCo",41.3,15.1,"","N",""
"Mahtomedi","82016700",2021-07-20,"RamseyCo",4.7,4.1,"","N",""
"White Bear","82016700",2021-07-20,"RamseyCo",24.9,31.2,"","N",""
"Gervais","62000700",2021-07-27,"RamseyCo",12.3,4.2,"","N",""
"Phalen","62001300",2021-07-27,"RamseyCo",9.1,73.1,"","N",""
"McCarrons","62005400",2021-07-27,"RamseyCo",1.4,6.6,"","N",""
"Como","62005500",2021-07-27,"RamseyCo",24.7,19.7,"","N",""
"Owasso","62005600",2021-07-27,"RamseyCo",8.2,14.9,"","N",""
"Josephine","62005700",2021-07-27,"RamseyCo",4,26.3,"","N",""
"Turtle","62006100",2021-07-27,"RamseyCo",1,4.7,"","N",""
"Long","62006700",2021-07-27,"RamseyCo",87.2,14.7,"","N",""
"Snail","62007300",2021-07-27,"RamseyCo",2.5,5.1,"","N",""
"Johanna","62007800",2021-07-27,"RamseyCo",362.2,30.4,"","N",""
"Mahtomedi","82016700",2021-07-27,"RamseyCo",1,3.8,"","N",""
"White Bear","82016700",2021-07-27,"RamseyCo",305.3,91.3,"","N",""
"Gervais","62000700",2021-08-03,"RamseyCo",1,2.2,"","N",""
"Phalen","62001300",2021-08-03,"RamseyCo",43.9,44.1,"","N",""
"McCarrons","62005400",2021-08-03,"RamseyCo",3.6,5.2,"","N",""
"Como","62005500",2021-08-03,"RamseyCo",9.5,9.8,"","N",""
"Owasso","62005600",2021-08-03,"RamseyCo",15.2,12.4,"","N",""
"Josephine","62005700",2021-08-03,"RamseyCo",1,15.8,"","N",""
"Turtle","62006100",2021-08-03,"RamseyCo",1,1.7,"","N",""
"Long","62006700",2021-08-03,"RamseyCo",4.6,13.9,"","N",""
"Snail","62007300",2021-08-03,"RamseyCo",2.5,3.5,"","N",""
"Johanna","62007800",2021-08-03,"RamseyCo",7.7,26.8,"","N",""
"Mahtomedi","82016700",2021-08-03,"RamseyCo",1,1.5,"","N",""
"White Bear","82016700",2021-08-03,"RamseyCo",15.7,63.7,"","N",""
"Gervais","62000700",2021-08-10,"RamseyCo",4,2.7,"","N",""
"Phalen","62001300",2021-08-10,"RamseyCo",82.7,33.9,"","N",""
"McCarrons","62005400",2021-08-10,"RamseyCo",6.3,4.6,"","N",""
"Como","62005500",2021-08-10,"RamseyCo",60.8,14.5,"","N",""
"Owasso","62005600",2021-08-10,"RamseyCo",14.9,12.9,"","N",""
"Josephine","62005700",2021-08-10,"RamseyCo",33.6,15.7,"","N",""
"Turtle","62006100",2021-08-10,"RamseyCo",4.1,1.8,"","N",""
"Long","62006700",2021-08-10,"RamseyCo",2.9,12.7,"","N",""
"Snail","62007300",2021-08-10,"RamseyCo",15.2,4.7,"","N",""
"Johanna","62007800",2021-08-10,"RamseyCo",212.4,66.5,"","N",""
"Mahtomedi","82016700",2021-08-10,"RamseyCo",2.3,1.6,"","N",""
"White Bear","82016700",2021-08-10,"RamseyCo",8.5,36.7,"","N",""
"Gervais","62000700",2021-08-17,"RamseyCo",1,2.5,"","N",""
"Phalen","62001300",2021-08-17,"RamseyCo",11.7,25.5,"","N",""
"McCarrons","62005400",2021-08-17,"RamseyCo",5.4,5.3,"","N",""
"Como","62005500",2021-08-17,"RamseyCo",23.5,16.4,"","N",""
"Owasso","62005600",2021-08-17,"RamseyCo",1.4,7.6,"","N",""
"Josephine","62005700",2021-08-17,"RamseyCo",1.8,5.2,"","N",""
"Turtle","62006100",2021-08-17,"RamseyCo",23.1,2.9,"","N",""
"Long","62006700",2021-08-17,"RamseyCo",1,5.6,"","N",""
"Snail","62007300",2021-08-17,"RamseyCo",4.3,4.5,"","N",""
"Johanna","62007800",2021-08-17,"RamseyCo",19.9,54.7,"","N",""
"Mahtomedi","82016700",2021-08-17,"RamseyCo",61.8,3.7,"","N",""
"White Bear","82016700",2021-08-17,"RamseyCo",299.5,49.8,"","N",""
"Gervais","62000700",2021-08-24,"RamseyCo",128.9,5.8,"","N",""
"Phalen","62001300",2021-08-24,"RamseyCo",278.3,40.4,"","N",""
"McCarrons","62005400",2021-08-24,"RamseyCo",119.8,7.3,"","N",""
"Como","62005500",2021-08-24,"RamseyCo",406.9,42.3,"","N",""
"Owasso","62005600",2021-08-24,"RamseyCo",517.1,16.8,"","N",""
"Josephine","62005700",2021-08-24,"RamseyCo",44.6,6.4,"","N",""
"Turtle","62006100",2021-08-24,"RamseyCo",190.8,7.1,"","N",""
"Long","62006700",2021-08-24,"RamseyCo",517.2,14.3,"","N",""
"Snail","62007300",2021-08-24,"RamseyCo",242.4,10,"","N",""
"Johanna","62007800",2021-08-24,"RamseyCo",208.4,75.6,"","N",""
"White Bear","82016700",2021-08-24,"RamseyCo",346.3,84.3,"","N",""
"Gervais","62000700",2021-08-31,"RamseyCo",8.3,5.3,"","N",""
"Phalen","62001300",2021-08-31,"RamseyCo",44.9,55.6,"","N",""
"McCarrons","62005400",2021-08-31,"RamseyCo",1.4,7.3,"","N",""
"Como","62005500",2021-08-31,"RamseyCo",32.5,44.7,"","N",""
"Owasso","62005600",2021-08-31,"RamseyCo",8.8,17.1,"","N",""
"Josephine","62005700",2021-08-31,"RamseyCo",2,5.6,"","N",""
"Turtle","62006100",2021-08-31,"RamseyCo",2,8.2,"","N",""
"Long","62006700",2021-08-31,"RamseyCo",7.7,8.8,"","N",""
"Snail","62007300",2021-08-31,"RamseyCo",1.7,9.3,"","N",""
"Johanna","62007800",2021-08-31,"RamseyCo",32.1,46.6,"","N",""
"Mahtomedi","82016700",2021-08-31,"RamseyCo",6.1,0,"","N",""
"White Bear","82016700",2021-08-31,"RamseyCo",322,85.2,"","N",""
"Gervais","62000700",2022-05-24,"RamseyCo",5.7,0,"","N",""
"Phalen","62001300",2022-05-24,"RamseyCo",26.3,0,"","N",""
"McCarrons","62005400",2022-05-24,"RamseyCo",7.7,0,"","N",""
"Como","62005500",2022-05-24,"RamseyCo",6.9,0,"","N",""
"Owasso","62005600",2022-05-24,"RamseyCo",8,0,"","N",""
"Josephine","62005700",2022-05-24,"RamseyCo",1,0,"","N",""
"Turtle","62006100",2022-05-24,"RamseyCo",1,0,"","N",""
"Long","62006700",2022-05-24,"RamseyCo",1.8,0,"","N",""
"Snail","62007300",2022-05-24,"RamseyCo",5.4,0,"","N",""
"Johanna","62007800",2022-05-24,"RamseyCo",31.6,0,"","N",""
"Mahtomedi","82016700",2022-05-24,"RamseyCo",2.5,0,"","N",""
"White Bear","82016700",2022-05-24,"RamseyCo",2.5,0,"","N",""
"Gervais","62000700",2022-05-31,"RamseyCo",9.5,7.4,"","N",""
"Phalen","62001300",2022-05-31,"RamseyCo",255,81.9,"","N",""
"McCarrons","62005400",2022-05-31,"RamseyCo",4.1,5.6,"","N",""
"Como","62005500",2022-05-31,"RamseyCo",191.8,36.3,"","N",""
"Owasso","62005600",2022-05-31,"RamseyCo",7.9,7.9,"","N",""
"Josephine","62005700",2022-05-31,"RamseyCo",9.7,3.1,"","N",""
"Turtle","62006100",2022-05-31,"RamseyCo",12.2,3.5,"","N",""
"Long","62006700",2022-05-31,"RamseyCo",29.9,7.3,"","N",""
"Snail","62007300",2022-05-31,"RamseyCo",15.6,9.2,"","N",""
"Johanna","62007800",2022-05-31,"RamseyCo",9,16.9,"","N",""
"Mahtomedi","82016700",2022-05-31,"RamseyCo",15.9,6.3,"","N",""
"White Bear","82016700",2022-05-31,"RamseyCo",4.1,3.2,"","N",""
"Gervais","62000700",2022-06-07,"RamseyCo",8.4,7.7,"","N",""
"Phalen","62001300",2022-06-07,"RamseyCo",2.4,25.4,"","N",""
"McCarrons","62005400",2022-06-07,"RamseyCo",3.9,5,"","N",""
"Como","62005500",2022-06-07,"RamseyCo",7.9,21.8,"","N",""
"Owasso","62005600",2022-06-07,"RamseyCo",9.1,8.3,"","N",""
"Josephine","62005700",2022-06-07,"RamseyCo",6.2,3.9,"","N",""
"Turtle","62006100",2022-06-07,"RamseyCo",2.5,3.1,"","N",""
"Long","62006700",2022-06-07,"RamseyCo",29.8,11.6,"","N",""
"Snail","62007300",2022-06-07,"RamseyCo",1.4,4.9,"","N",""
"Johanna","62007800",2022-06-07,"RamseyCo",345.8,46.2,"","N",""
"White Bear","82016700",2022-06-07,"RamseyCo",4,3.4,"","N",""
"Gervais","62000700",2022-06-14,"RamseyCo",9,8,"","N",""
"Phalen","62001300",2022-06-14,"RamseyCo",5.1,17.1,"","N",""
"McCarrons","62005400",2022-06-14,"RamseyCo",17.4,6.8,"","N",""
"Como","62005500",2022-06-14,"RamseyCo",7.1,16.5,"","N",""
"Owasso","62005600",2022-06-14,"RamseyCo",12.7,9.2,"","N",""
"Josephine","62005700",2022-06-14,"RamseyCo",125.9,9.3,"","N",""
"Turtle","62006100",2022-06-14,"RamseyCo",2,2.8,"","N",""
"Long","62006700",2022-06-14,"RamseyCo",2.5,7.9,"","N",""
"Snail","62007300",2022-06-14,"RamseyCo",47.2,8.7,"","N",""
"Johanna","62007800",2022-06-14,"RamseyCo",144.8,61.5,"","N",""
"Mahtomedi","82016700",2022-06-14,"RamseyCo",1,3.4,"","N",""
"White Bear","82016700",2022-06-14,"RamseyCo",16.3,5.1,"","N",""
"Gervais","62000700",2022-06-21,"RamseyCo",3.6,6.8,"","N",""
"Phalen","62001300",2022-06-21,"RamseyCo",5.1,13.4,"","N",""
"McCarrons","62005400",2022-06-21,"RamseyCo",16.6,8.1,"","N",""
"Como","62005500",2022-06-21,"RamseyCo",18.4,16.8,"","N",""
"Owasso","62005600",2022-06-21,"RamseyCo",6.7,8.6,"","N",""
"Josephine","62005700",2022-06-21,"RamseyCo",2.4,7.1,"","N",""
"Turtle","62006100",2022-06-21,"RamseyCo",41.5,4.8,"","N",""
"Long","62006700",2022-06-21,"RamseyCo",20.6,9.6,"","N",""
"Snail","62007300",2022-06-21,"RamseyCo",4.9,7.7,"","N",""
"Johanna","62007800",2022-06-21,"RamseyCo",65.6,62.3,"","N",""
"Mahtomedi","82016700",2022-06-21,"RamseyCo",2,3,"","N",""
"White Bear","82016700",2022-06-21,"RamseyCo",1.4,3.9,"","N",""
"Gervais","62000700",2022-06-28,"RamseyCo",1.4,5.2,"","N",""
"Phalen","62001300",2022-06-28,"RamseyCo",9.7,11,"","N",""
"McCarrons","62005400",2022-06-28,"RamseyCo",2.3,6.4,"","N",""
"Como","62005500",2022-06-28,"RamseyCo",3.3,14.5,"","N",""
"Josephine","62005700",2022-06-28,"RamseyCo",4.1,9.5,"","N",""
"Turtle","62006100",2022-06-28,"RamseyCo",2.5,5.8,"","N",""
"Long","62006700",2022-06-28,"RamseyCo",1,8.6,"","N",""
"Snail","62007300",2022-06-28,"RamseyCo",2,6.4,"","N",""
"Johanna","62007800",2022-06-28,"RamseyCo",8.3,47.7,"","N",""
"White Bear","82016700",2022-06-28,"RamseyCo",10.3,5.2,"","N",""
"Owasso","62005600",2022-06-28,"RamseyCo",2419.6,27.1,"","Y","ecoli_1dayGM"
"Owasso","62005600",2022-06-29,"RamseyCo",68.3,31.6,"","N",""
"Gervais","62000700",2022-07-05,"RamseyCo",2,3.8,"","N",""
"Phalen","62001300",2022-07-05,"RamseyCo",1,3.6,"","N",""
"McCarrons","62005400",2022-07-05,"RamseyCo",6.8,7.1,"","N",""
"Como","62005500",2022-07-05,"RamseyCo",36.1,10.4,"","N",""
"Owasso","62005600",2022-07-05,"RamseyCo",5.1,29.5,"","N",""
"Josephine","62005700",2022-07-05,"RamseyCo",99.7,15.1,"","N",""
"Turtle","62006100",2022-07-05,"RamseyCo",6.3,5.1,"","N",""
"Long","62006700",2022-07-05,"RamseyCo",2,5,"","N",""
"Snail","62007300",2022-07-05,"RamseyCo",1.7,4.1,"","N",""
"Johanna","62007800",2022-07-05,"RamseyCo",18.2,54.9,"","N",""
"Mahtomedi","82016700",2022-07-05,"RamseyCo",1,1.3,"","N",""
"White Bear","82016700",2022-07-05,"RamseyCo",24.6,7.5,"","N",""
"Gervais","62000700",2022-07-12,"RamseyCo",2.5,3,"","N",""
"Phalen","62001300",2022-07-12,"RamseyCo",1,3,"","N",""
"McCarrons","62005400",2022-07-12,"RamseyCo",1.8,6,"","N",""
"Como","62005500",2022-07-12,"RamseyCo",15.3,11.9,"","N",""
"Owasso","62005600",2022-07-12,"RamseyCo",6.6,27.9,"","N",""
"Josephine","62005700",2022-07-12,"RamseyCo",1,10.5,"","N",""
"Turtle","62006100",2022-07-12,"RamseyCo",1.4,4.5,"","N",""
"Long","62006700",2022-07-12,"RamseyCo",1,2.5,"","N",""
"Snail","62007300",2022-07-12,"RamseyCo",1,3.8,"","N",""
"Johanna","62007800",2022-07-12,"RamseyCo",24.6,32.4,"","N",""
"Mahtomedi","82016700",2022-07-12,"RamseyCo",1.7,1.4,"","N",""
"White Bear","82016700",2022-07-12,"RamseyCo",156.3,15.6,"","N",""
"Gervais","62000700",2022-07-19,"RamseyCo",25,3.6,"","N",""
"Phalen","62001300",2022-07-19,"RamseyCo",1,2.2,"","N",""
"McCarrons","62005400",2022-07-19,"RamseyCo",5.2,4.7,"","N",""
"Como","62005500",2022-07-19,"RamseyCo",27.8,15.6,"","N",""
"Owasso","62005600",2022-07-19,"RamseyCo",4.6,23.6,"","N",""
"Josephine","62005700",2022-07-19,"RamseyCo",3.6,5.1,"","N",""
"Turtle","62006100",2022-07-19,"RamseyCo",75.3,9.3,"","N",""
"Long","62006700",2022-07-19,"RamseyCo",1,2.1,"","N",""
"Snail","62007300",2022-07-19,"RamseyCo",1,1.8,"","N",""
"Johanna","62007800",2022-07-19,"RamseyCo",7.3,17.8,"","N",""
"Mahtomedi","82016700",2022-07-19,"RamseyCo",1.4,1.5,"","N",""
"White Bear","82016700",2022-07-19,"RamseyCo",2.5,10.7,"","N",""
"Gervais","62000700",2022-07-26,"RamseyCo",1.4,3,"","N",""
"Phalen","62001300",2022-07-26,"RamseyCo",13.4,2.6,"","N",""
"McCarrons","62005400",2022-07-26,"RamseyCo",3.8,3.5,"","N",""
"Como","62005500",2022-07-26,"RamseyCo",3.5,11.2,"","N",""
"Owasso","62005600",2022-07-26,"RamseyCo",1.4,18.2,"","N",""
"Josephine","62005700",2022-07-26,"RamseyCo",46.8,9.3,"","N",""
"Turtle","62006100",2022-07-26,"RamseyCo",1.4,4.7,"","N",""
"Long","62006700",2022-07-26,"RamseyCo",1,1.2,"","N",""
"Snail","62007300",2022-07-26,"RamseyCo",1,1.3,"","N",""
"Johanna","62007800",2022-07-26,"RamseyCo",5.1,10.7,"","N",""
"Mahtomedi","82016700",2022-07-26,"RamseyCo",1.7,1.4,"","N",""
"White Bear","82016700",2022-07-26,"RamseyCo",25.5,19.1,"","N",""
"Gervais","62000700",2022-08-02,"RamseyCo",3.2,3.6,"","N",""
"Phalen","62001300",2022-08-02,"RamseyCo",15.8,2.9,"","N",""
"McCarrons","62005400",2022-08-02,"RamseyCo",1,3,"","N",""
"Como","62005500",2022-08-02,"RamseyCo",5.7,12.5,"","N",""
"Owasso","62005600",2022-08-02,"RamseyCo",4.6,4,"","N",""
"Josephine","62005700",2022-08-02,"RamseyCo",2,8,"","N",""
"Turtle","62006100",2022-08-02,"RamseyCo",1,3.9,"","N",""
"Long","62006700",2022-08-02,"RamseyCo",1.4,1.2,"","N",""
"Snail","62007300",2022-08-02,"RamseyCo",2,1.3,"","N",""
"Johanna","62007800",2022-08-02,"RamseyCo",28.6,13.7,"","N",""
"Mahtomedi","82016700",2022-08-02,"RamseyCo",3.9,1.8,"","N",""
"White Bear","82016700",2022-08-02,"RamseyCo",4.6,16.2,"","N",""
"Gervais","62000700",2022-08-09,"RamseyCo",1.4,3.3,"","N",""
"Phalen","62001300",2022-08-09,"RamseyCo",4,3.9,"","N",""
"McCarrons","62005400",2022-08-09,"RamseyCo",2.3,2.4,"","N",""
"Como","62005500",2022-08-09,"RamseyCo",72.5,14.4,"","N",""
"Owasso","62005600",2022-08-09,"RamseyCo",30.7,5.7,"","N",""
"Josephine","62005700",2022-08-09,"RamseyCo",1.4,3.4,"","N",""
"Turtle","62006100",2022-08-09,"RamseyCo",1.4,2.9,"","N",""
"Long","62006700",2022-08-09,"RamseyCo",2,1.2,"","N",""
"Snail","62007300",2022-08-09,"RamseyCo",1.4,1.2,"","N",""
"Johanna","62007800",2022-08-09,"RamseyCo",11,12.4,"","N",""
"Mahtomedi","82016700",2022-08-09,"RamseyCo",1.4,1.9,"","N",""
"White Bear","82016700",2022-08-09,"RamseyCo",55.2,19.1,"","N",""
"Gervais","62000700",2022-08-16,"RamseyCo",1.4,3,"","N",""
"Phalen","62001300",2022-08-16,"RamseyCo",7.5,5.8,"","N",""
"McCarrons","62005400",2022-08-16,"RamseyCo",4.6,2.9,"","N",""
"Como","62005500",2022-08-16,"RamseyCo",9.4,13.1,"","N",""
"Owasso","62005600",2022-08-16,"RamseyCo",45.2,8.4,"","N",""
"Josephine","62005700",2022-08-16,"RamseyCo",1,3.4,"","N",""
"Turtle","62006100",2022-08-16,"RamseyCo",1.4,2.9,"","N",""
"Long","62006700",2022-08-16,"RamseyCo",5.1,1.7,"","N",""
"Snail","62007300",2022-08-16,"RamseyCo",8.4,1.9,"","N",""
"Johanna","62007800",2022-08-16,"RamseyCo",71.4,15.3,"","N",""
"Mahtomedi","82016700",2022-08-16,"RamseyCo",1,1.7,"","N",""
"White Bear","82016700",2022-08-16,"RamseyCo",39.7,14.5,"","N",""
"Gervais","62000700",2022-08-23,"RamseyCo",13.1,2.6,"","N",""
"Phalen","62001300",2022-08-23,"RamseyCo",17.2,10.2,"","N",""
"McCarrons","62005400",2022-08-23,"RamseyCo",1.7,2.3,"","N",""
"Como","62005500",2022-08-23,"RamseyCo",21.5,12.4,"","N",""
"Owasso","62005600",2022-08-23,"RamseyCo",422.7,20.7,"","N",""
"Josephine","62005700",2022-08-23,"RamseyCo",7.4,4,"","N",""
"Turtle","62006100",2022-08-23,"RamseyCo",2.5,1.5,"","N",""
"Long","62006700",2022-08-23,"RamseyCo",2.4,2,"","N",""
"Snail","62007300",2022-08-23,"RamseyCo",30.3,3.7,"","N",""
"Johanna","62007800",2022-08-23,"RamseyCo",117.1,26.6,"","N",""
"Mahtomedi","82016700",2022-08-23,"RamseyCo",1,1.6,"","N",""
"White Bear","82016700",2022-08-23,"RamseyCo",162.2,33.4,"","N",""
"Gervais","62000700",2022-08-30,"RamseyCo",44.9,5.2,"","N",""
"Phalen","62001300",2022-08-30,"RamseyCo",87.3,14.8,"","N",""
"McCarrons","62005400",2022-08-30,"RamseyCo",13.3,3,"","N",""
"Como","62005500",2022-08-30,"RamseyCo",502.6,33.5,"","N",""
"Owasso","62005600",2022-08-30,"RamseyCo",140.1,52,"","N",""
"Josephine","62005700",2022-08-30,"RamseyCo",5.1,2.5,"","N",""
"Turtle","62006100",2022-08-30,"RamseyCo",16.2,2.4,"","N",""
"Long","62006700",2022-08-30,"RamseyCo",11.4,3.3,"","N",""
"Snail","62007300",2022-08-30,"RamseyCo",12.6,6.2,"","N",""
"Mahtomedi","82016700",2022-08-30,"RamseyCo",11.1,2.3,"","N",""
"White Bear","82016700",2022-08-30,"RamseyCo",83.4,42.4,"","N",""
"Johanna","62007800",2022-08-30,"RamseyCo",2400,91.3,"","Y","ecoli_1dayGM"
"Johanna","62007800",2022-08-31,"RamseyCo",562.9,123.6,"","N",""
"Gervais","62000700",2023-05-23,"RamseyCo",1,0,"","N",""
"Phalen","62001300",2023-05-23,"RamseyCo",1.4,0,"","N",""
"McCarrons","62005400",2023-05-23,"RamseyCo",10.8,0,"","N",""
"Como","62005500",2023-05-23,"RamseyCo",4.6,0,"","N",""
"Owasso","62005600",2023-05-23,"RamseyCo",5.1,0,"","N",""
"Turtle","62006100",2023-05-23,"RamseyCo",1,0,"","N",""
"Long","62006700",2023-05-23,"RamseyCo",1,0,"","N",""
"Snail","62007300",2023-05-23,"RamseyCo",8.4,0,"","N",""
"Johanna","62007800",2023-05-23,"RamseyCo",40,0,"","N",""
"Johanna","62007800",2023-05-23,"RamseyCo",1,0,"","N",""
"Mahtomedi","82016700",2023-05-23,"RamseyCo",9.1,0,"","N",""
"White Bear","82016700",2023-05-23,"RamseyCo",1.8,0,"","N",""
"Gervais","62000700",2023-05-30,"RamseyCo",1.8,1.3,"","N",""
"Phalen","62001300",2023-05-30,"RamseyCo",1.4,1.4,"","N",""
"McCarrons","62005400",2023-05-30,"RamseyCo",2,4.6,"","N",""
"Como","62005500",2023-05-30,"RamseyCo",1.4,2.6,"","N",""
"Owasso","62005600",2023-05-30,"RamseyCo",10.2,7.2,"","N",""
"Josephine","62005700",2023-05-30,"RamseyCo",6.1,2.5,"","N",""
"Turtle","62006100",2023-05-30,"RamseyCo",1.4,1.2,"","N",""
"Long","62006700",2023-05-30,"RamseyCo",5.2,2.3,"","N",""
"Snail","62007300",2023-05-30,"RamseyCo",15.3,11.3,"","N",""
"Johanna","62007800",2023-05-30,"RamseyCo",346.3,117.7,"","N",""
"White Bear","82016700",2023-05-30,"RamseyCo",1.4,1.6,"","N",""
"Gervais","62000700",2023-06-06,"RamseyCo",35.1,4,"","N",""
"Phalen","62001300",2023-06-06,"RamseyCo",4.3,2.1,"","N",""
"McCarrons","62005400",2023-06-06,"RamseyCo",11.7,6.3,"","N",""
"Como","62005500",2023-06-06,"RamseyCo",2.5,2.5,"","N",""
"Owasso","62005600",2023-06-06,"RamseyCo",1.8,4.5,"","N",""
"Josephine","62005700",2023-06-06,"RamseyCo",10,3.9,"","N",""
"Turtle","62006100",2023-06-06,"RamseyCo",8.1,2.3,"","N",""
"Long","62006700",2023-06-06,"RamseyCo",11.3,3.9,"","N",""
"Snail","62007300",2023-06-06,"RamseyCo",1,5,"","N",""
"Johanna","62007800",2023-06-06,"RamseyCo",36.2,79.5,"","N",""
"Mahtomedi","82016700",2023-06-06,"RamseyCo",1,3,"","N",""
"White Bear","82016700",2023-06-06,"RamseyCo",48.1,4.9,"","N",""
"Gervais","62000700",2023-06-13,"RamseyCo",1.4,3.1,"","N",""
"Phalen","62001300",2023-06-13,"RamseyCo",3.6,2.4,"","N",""
"McCarrons","62005400",2023-06-13,"RamseyCo",6.7,6.4,"","N",""
"Como","62005500",2023-06-13,"RamseyCo",3.1,2.7,"","N",""
"Owasso","62005600",2023-06-13,"RamseyCo",1,3.1,"","N",""
"Josephine","62005700",2023-06-13,"RamseyCo",2,3.3,"","N",""
"Turtle","62006100",2023-06-13,"RamseyCo",1.4,2,"","N",""
"Long","62006700",2023-06-13,"RamseyCo",1.7,3.2,"","N",""
"Snail","62007300",2023-06-13,"RamseyCo",9.8,6,"","N",""
"Johanna","62007800",2023-06-13,"RamseyCo",1.8,30.7,"","N",""
"Mahtomedi","82016700",2023-06-13,"RamseyCo",1,2.1,"","N",""
"White Bear","82016700",2023-06-13,"RamseyCo",3.9,4.7,"","N",""
"Gervais","62000700",2023-06-20,"RamseyCo",2,2.8,"","N",""
"Phalen","62001300",2023-06-20,"RamseyCo",7.9,3,"","N",""
"McCarrons","62005400",2023-06-20,"RamseyCo",10.3,7,"","N",""
"Como","62005500",2023-06-20,"RamseyCo",4.9,3,"","N",""
"Owasso","62005600",2023-06-20,"RamseyCo",6.2,3.6,"","N",""
"Josephine","62005700",2023-06-20,"RamseyCo",13.3,4.4,"","N",""
"Turtle","62006100",2023-06-20,"RamseyCo",1,1.7,"","N",""
"Long","62006700",2023-06-20,"RamseyCo",4.6,3.4,"","N",""
"Snail","62007300",2023-06-20,"RamseyCo",3.5,5.4,"","N",""
"Johanna","62007800",2023-06-20,"RamseyCo",26.9,29.9,"","N",""
"Mahtomedi","82016700",2023-06-20,"RamseyCo",17.4,3.5,"","N",""
"White Bear","82016700",2023-06-20,"RamseyCo",1,3.4,"","N",""
"Gervais","62000700",2023-06-27,"RamseyCo",7.3,4.2,"","N",""
"Phalen","62001300",2023-06-27,"RamseyCo",8.8,4.3,"","N",""
"McCarrons","62005400",2023-06-27,"RamseyCo",3.2,5.5,"","N",""
"Como","62005500",2023-06-27,"RamseyCo",4.1,2.9,"","N",""
"Owasso","62005600",2023-06-27,"RamseyCo",7.9,3.9,"","N",""
"Josephine","62005700",2023-06-27,"RamseyCo",5.1,6.1,"","N",""
"Turtle","62006100",2023-06-27,"RamseyCo",14.6,3,"","N",""
